"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x15464697","x1196815374735544321",2019-11-19 15:39:55,"JuddLegum","This is notable. 

Nunes and the Republicans have abandon any effort to substantively defend Trump. 

Now their strategy for these impeachment hearings is just to repeat the Biden conspiracy theories that motivated Trump's abuse of power.","TweetDeck",,,,,TRUE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/MOeU2aXZ7w","https://twitter.com/i/web/status/1196815374735544321",,,,,,,,,,,"en","x1196813037572968448","“Why did Burisma hire Hunter Biden... did his position affect any U.S. actions under the Obama administration? We have now heard testimony from the Democrats' own witnesses that diplomats were concerned about a conflict of interest involving Hunter Biden.” -@DevinNunes https://t.co/MWdk8qaX92",2019-11-19 15:30:38,"Sprout Social",362,211,"x11134252","GOP","GOP",2105952,1672,36801,,"Sign up to get official updates from the Republican National Committee⬇️",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JuddLegum/status/1196815374735544321","Judd Legum","Washington, DC","I write Popular Information, a newsletter about politics and power. 

Send tips: DMs open | judd@popular.info |  jlegum@protonmail.com","http://Popular.info",FALSE,386079,1269,6070,55475,4203,2008-07-17 05:37:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/15464697/1533728641","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/636336373453053952/yv-YqI5w_normal.jpg"
"x809147833337204736","x1196815374936920064",2019-11-19 15:39:55,"AmericaFree1","@ChuckCallesto This is been a set up since President Trump took office. Democrats like Pilosa, Schumakar, Swifts and Alcoa are the trust of politicians and deserve to be sent home.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x112251586 x4765364386","GianniFrancesco ChuckCallesto","en",,,,,,,,,,,,,,,,"x1196593725406736384","@ChuckCallesto This is been a set up since President Trump took office. Democrats like Pilosa, Schumakar, Swifts and Alcoa are the trust of politicians and deserve to be sent home.",2019-11-19 00:59:10,"Twitter for iPhone",88,17,"x112251586","GianniFrancesco","ItalianTrump",2003,5003,5929,"Las Vegas, NV","Born Italian in Libya.Costruction Eng.Stone master designer, manufacturer n Installer 4 hospitality housing industry. Italian supporter of Trump for ever.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AmericaFree1/status/1196815374936920064","L. Sharon",,"Government & Politics News: A Democrat for years! Now an Independent who cannot be fooled.",,FALSE,1421,1017,0,69659,59906,2016-12-14 21:27:31,FALSE,,,,,"","http://pbs.twimg.com/profile_images/847154858042048516/ZguT490j_normal.jpg"
"x76128608","x1196815374785880064",2019-11-19 15:39:55,"kansasfemale","This is an outrageous lie. I know. I handed over the nuclear office at the NSC. Shameless and disgusting. @PressSec should be fired. https://t.co/6sXIqMnmJY","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x541858751 x818927131883356161","JBWolfsthal PressSec","en","x1196786685150978050","WH Press Sec Stephanie Grisham claims Obama aides left 'you will fail"" notes in offices for Trump aides: “We came into the WH, I’ll tell you something. Every office was filled with Obama books and we had notes left behind that said ‘you will fail,’ ‘you aren’t going to make it,’”",2019-11-19 13:45:55,"TweetDeck",1933,845,"x126722715","abbydphillip","Abby D. Phillip",216041,3194,19365,"Washington, DC","@CNN Political Correspondent, former @washingtonpost @abcnews @politico. Relapsing road warrior. Tips, kind notes: Abby.Phillip@cnn.com",TRUE,"x1196790444090429440","This is an outrageous lie. I know. I handed over the nuclear office at the NSC. Shameless and disgusting. @PressSec should be fired. https://t.co/6sXIqMnmJY",2019-11-19 14:00:51,"Twitter Web App",10109,3122,"x541858751","JBWolfsthal","Jon B. Wolfsthal - aka a Globalist",19875,1935,15518,"Arlington, VA","I know a lot about nuclear weapons. 

Senior Advisor, Global Zero. 

↙️↙️↙️

Former Senior Director, Nat’l Security Council. 

I won’t appear on #Manels",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kansasfemale/status/1196815374785880064","EnoughIsEnough",,,,FALSE,258,340,7,56078,21585,2009-09-21 20:10:48,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/822787878988103683/CZVkCaqj_normal.jpg"
"x2495450281","x1196815374957694981",2019-11-19 15:39:55,"DisIsDi","Bernie Sanders: ""@realDonaldTrump should be impeached because he has used his office to make more money for his family"" 

Net worth before vs after running for President:

Trump: -$1.5 Billion
Obama: +$37 Million
Hillary: +$100 Million
https://t.co/fOMuja0BLF","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1195019517321261056 x25073877","RealCooperW realDonaldTrump","en",,,,,,,,,,,,,,,,"x1196527020747952129","Bernie Sanders: ""@realDonaldTrump should be impeached because he has used his office to make more money for his family"" 

Net worth before vs after running for President:

Trump: -$1.5 Billion
Obama: +$37 Million
Hillary: +$100 Million
https://t.co/fOMuja0BLF",2019-11-18 20:34:06,"Twitter for iPhone",213,122,"x1195019517321261056","RealCooperW","Cooper Worley",296,251,20,"Kansas, USA","18 Year old political commentator/news-sharer. #MAGA",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DisIsDi/status/1196815374957694981","Diamonique Viper","southern California","Voice Actress,  Internet DJ, Conservative, Team Jesus! Dislike - libtards, liars & violence. Like - MAGA, Brilliant minds, Peace, Freedom, Love & Truth!","http://www.ViperaRadio.com",FALSE,146,249,0,2653,24111,2014-05-15 01:31:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/2495450281/1414346126","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1173723338595684352/OQJAS8MP_normal.jpg"
"x1140027064344428544","x1196815374861234176",2019-11-19 15:39:55,"PamelaAftertho1","#DevinNunesIsAnIdiot
Not a trending title I'd prefer, but Nunez doesn't have a defense of Trump so he is going with offense - attack Biden, his son, Burisma,...","Twitter Web App",,,,,FALSE,FALSE,0,0,0,0,"DevinNunesIsAnIdiot",,"twitter.com/i/web/status/1…","https://t.co/0MTIKSeRtm","https://twitter.com/i/web/status/1196815374861234176",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PamelaAftertho1/status/1196815374861234176","Pamela Afterthought",,"For 20+ years I've obsessed/depressed about global warming, then Trump came along. He took my mind off one existential threat to another - himself!",,FALSE,16,24,0,581,4803,2019-06-15 22:43:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1140027064344428544/1566949962","","http://pbs.twimg.com/profile_images/1140027812687966208/tm4JtNml_normal.jpg"
"x515643290","x1196815374911713283",2019-11-19 15:39:55,"gthale1","That's Trump and his cronies' modus operandi...smearing the witness, smearing anyone who gets in their way....putting patriots in harm's way. https://t.co/o7kq50CvLJ","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x139823781","BetteMidler","en","x1196803288290779137","SHARE: The Army is being forced to relocate Army Lt. Col. Alexander Vindman to protect him and his family after attacks by Trump and the GOP. Vindman is a Purple Heart recipient who put his life on the line for America. #ImpeachmentDay https://t.co/L7zX6XBKhc",2019-11-19 14:51:54,"Twitter Media Studio",1679,1075,"x16513335","votevets","VoteVets",174058,4267,17382,"United States","Blocked by @realDonaldTrump. Since 2006, 600K veterans, military families, & supporters have been electing Veterans to office & fighting for progressive values.",TRUE,"x1196805966211223553","That's Trump and his cronies' modus operandi...smearing the witness, smearing anyone who gets in their way....putting patriots in harm's way. https://t.co/o7kq50CvLJ",2019-11-19 15:02:32,"Twitter Web App",956,295,"x139823781","BetteMidler","Bette Midler",1839221,65,11329,"New York, NY","Let’s Get This Show on the Road!",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gthale1/status/1196815374911713283","Theresa Hale","Louisville, KY",,,FALSE,307,137,27,74520,81638,2012-03-05 16:50:23,FALSE,,,,"https://pbs.twimg.com/profile_banners/515643290/1466692419","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/745986958040653824/rN4h_ui6_normal.jpg"
"x22513204","x1196815374966304772",2019-11-19 15:39:55,"nbboston","We suck https://t.co/nJJm3OSSkU","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,"twitter.com/benpershing/st…","https://t.co/nJJm3OSSkU","https://twitter.com/benpershing/status/1196740476352770049",,,,,,,,,"x21268897","joshtpm","en","x1196740476352770049","The U.S. Army is monitoring Vindman’s security and is prepared to move him and his family to a local military base if necessary following his impeachment testimony. https://t.co/JKV8ERtzOg https://t.co/ZhJSxwoZ8Q",2019-11-19 10:42:18,"Twitter for iPhone",4052,2363,"x106514937","benpershing","Ben Pershing",14755,5265,60117,"Washington, DC","Politics Editor @WSJ. Former @nationaljournal @washingtonpost & @rollcall. @UCBerkeley alum. L.A. native. Vin Scully forever.",TRUE,"x1196771137314852867","We suck https://t.co/nJJm3OSSkU",2019-11-19 12:44:08,"Twitter for iPhone",897,242,"x21268897","joshtpm","Josh Marshall",286003,778,194447,"New York City","Editor and Publisher of TPM. Lapsed historian. Polk Award winner.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nbboston/status/1196815374966304772","Absolutely F'ing Shattered",,"She/her #blacklivesmatter Pragmatic Progressive #Kamala2020. I ain't your followback girl",,FALSE,160,869,6,28899,13393,2009-03-02 18:09:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/22513204/1529530755","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1195425169617104896/fBpM1Tio_normal.png"
"x780576798320975873","x1196815375066775553",2019-11-19 15:39:55,"moderngoddess55","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x18686907","davidfrum","en",,,,,,,,,,,,,,,,"x1196815153762840577","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?",2019-11-19 15:39:03,"TweetDeck",126,30,"x18686907","davidfrum","David Frum",804273,832,66015,,"Read more at The Atlantic. Reach me via http://DavidFrum.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/moderngoddess55/status/1196815375066775553","ModernGoddess",,"Conservationist, Artist, Activist, Seeker of Truth #ImpeachNow #VoteBlueNoMatterWho #StrongerTogether🌎",,FALSE,4925,5417,13,43697,47193,2016-09-27 01:16:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/780576798320975873/1573998513","","http://pbs.twimg.com/profile_images/899802901681508354/KqDvXn5x_normal.jpg"
"x41591399","x1196815375016570880",2019-11-19 15:39:55,"powerje","@Jimmyja58463245 @seanmdav Agreed, trump should be arrested and put before a tribunal. When found guilty he should spend the rest of his days shitting his pants in Leavenworth instead of the oval.","Twitter for Android",113,"x1196805488673009665","x1054761829723971591","Jimmyja58463245",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/k4dqLgeUBj","https://twitter.com/i/web/status/1196815375016570880",,,,,,,,,"x1054761829723971591 x36529101","Jimmyja58463245 seanmdav","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/powerje/status/1196815375016570880","James Power","Columbus, OH","Ozappa. Aggressively mediocre. Former US Army medic, now too out of shape to carry an aid bag. He/him","http://lepoer.us",FALSE,1052,4669,36,11760,247518,2009-05-21 14:03:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/41591399/1570732960","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1063159823099924480/twhAJzCR_normal.jpg"
"x781504235296940032","x1196815375247298560",2019-11-19 15:39:55,"MichaelTwicz52","I hired President Trump to investigate corruption like Burisma","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x592730371","JackPosobiec","en",,,,,,,,,,,,,,,,"x1196814083351293953","I hired President Trump to investigate corruption like Burisma",2019-11-19 15:34:47,"Twitter for iPhone",514,210,"x592730371","JackPosobiec","Jack Posobiec 🇺🇸",577140,994,116191,"Washington, DC","@OANN host. Catholic. Veteran Intel officer. Nationalist-conservative",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MichaelTwicz52/status/1196815375247298560","MTwicz52",,"God, Eph-6:10-20, Country, Freedom, Unashamed, prochoice.",,FALSE,172,262,0,16429,9019,2016-09-29 14:41:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/781504235296940032/1551106958","","http://pbs.twimg.com/profile_images/1100048424576139264/vyfA3NqP_normal.jpg"
"x1124447266205503488","x1196815375201161219",2019-11-19 15:39:55,"All435Reps","I am struck by Schiff's attempt to characterize President Trump's conversation with President Zelensky as a ""demand."" It was not a demand.

Note Vindman's quote when pressed on this characterization in his deposition. Page 256.

""I guess you can interpret it in different ways.""","All 435 Reps",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x963480595","RepMarkMeadows","en",,,,,,,,,,,,,,,,"x1196815353080352769","I am struck by Schiff's attempt to characterize President Trump's conversation with President Zelensky as a ""demand."" It was not a demand.

Note Vindman's quote when pressed on this characterization in his deposition. Page 256.

""I guess you can interpret it in different ways.""",2019-11-19 15:39:50,"Twitter Web App",0,1,"x963480595","RepMarkMeadows","Mark Meadows",445285,974,3242,"Jackson County, NC","Businessman, husband, and father proudly representing North Carolina's 11th Congressional District. Former Chairman of @freedomcaucus.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/All435Reps/status/1196815375201161219","All 435 Reps",,"Collecting and retweeting tweets by all members of the US House of Representatives. Archived at: http://bit.ly/all435reps",,FALSE,275,765,2,40859,0,2019-05-03 22:54:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1124447266205503488/1556988108","","http://pbs.twimg.com/profile_images/1124713248211783680/dISvFwue_normal.png"
"x574086102","x1196815375322828801",2019-11-19 15:39:55,"JorgeDGarc","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x18686907","davidfrum","en",,,,,,,,,,,,,,,,"x1196815153762840577","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?",2019-11-19 15:39:03,"TweetDeck",126,30,"x18686907","davidfrum","David Frum",804272,832,66014,,"Read more at The Atlantic. Reach me via http://DavidFrum.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JorgeDGarc/status/1196815375322828801","Jorge García","Texas, USA","@utarlington graduate | Christian | Polyglot | Biology, especially vertebrate biology, is my thing. | Views are my own. | RT's do not equal endorsements.","https://www.instagram.com/garciajorge32/",FALSE,537,3659,7,11549,10388,2012-05-07 22:14:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/574086102/1564517537","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1156294194958348290/MskQSJgA_normal.jpg"
"x3332073706","x1196815375326949377",2019-11-19 15:39:55,"kevin_cracknell","Rep. Adam Schiff: ""What was your real time reaction to hearing"" Pres. Trump's July 25th Ukraine call?

Lt. Col. Alexander Vindman: ""Without hesitation I knew that I had to report this to the White House counsel."" https://t.co/0tdYB4NWrl #ImpeachmentHearings https://t.co/kw7qbylehp","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x16815644","ABCPolitics","en",,,,,,,,,,,,,,,,"x1196815138311036928","Rep. Adam Schiff: ""What was your real time reaction to hearing"" Pres. Trump's July 25th Ukraine call?

Lt. Col. Alexander Vindman: ""Without hesitation I knew that I had to report this to the White House counsel."" https://t.co/0tdYB4NWrl #ImpeachmentHearings https://t.co/kw7qbylehp",2019-11-19 15:38:59,"SocialFlow",7,4,"x16815644","ABCPolitics","ABC News Politics",809476,475,137627,"Washington, DC","Reports from @ABC News' political team.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kevin_cracknell/status/1196815375326949377","Kevin","Pennsylvania, USA","father, husband, I.C.U. Nurse and woodland creature. Movement is life. Spiral out.",,FALSE,2018,1755,43,89524,194425,2015-06-18 01:32:55,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/792538507373899776/JnDLXEGp_normal.jpg"
"x829112766250250241","x1196815375465435136",2019-11-19 15:39:55,"MeTashal35","The Republicans during these impeachment hearings look like such assholes. @DevinNunes Jim Jordan. The idea that trump was fighting corruption in Ukraine is like me fighting against the legalization of pot.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x19877186 x54412900","chelseahandler DevinNunes","en",,,,,,,,,,,,,,,,"x1196814887512489984","The Republicans during these impeachment hearings look like such assholes. @DevinNunes Jim Jordan. The idea that trump was fighting corruption in Ukraine is like me fighting against the legalization of pot.",2019-11-19 15:37:59,"Twitter for iPhone",272,35,"x19877186","chelseahandler","Chelsea Handler",8250138,536,11079,"Los Angeles, CA","@Netflix documentary Hello Privilege, it’s me Chelsea OUT NOW. #1 NYT Best Seller - LIFE WILL BE THE DEATH OF ME🍊 | Stand-Up Comedy Tour👇🏼",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MeTashal35/status/1196815375465435136","Me Fran R",,"anyone who support trump will be blocked anyone who is disrespectful will be blocked.",,FALSE,350,1111,1,61364,50489,2017-02-07 23:41:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/829112766250250241/1500523942","","http://pbs.twimg.com/profile_images/1161681360102264833/vwCo25wD_normal.jpg"
