"id","screen_name","text","polite","sentiment","communication","retweet_count","followers_count","favourites_count","created_at"
466571892821086208,"cymroynewrop","Enjoyed a nice lunch today at @CwmcerrigFarm nr Crosshands. Superb selection of Welsh produce in the shop. #BuyLocal http://t.co/CfHLUSiHg5","polite","positive","broadcasting",0,782,2149,"Wed May 14 13:33:02 +0000 2014"
466574174056890368,"ClaudeMoraesMEP","@CJTerry @dhothersall @KristoferKeane thanks Chris.","polite","positive","engaging",0,10921,1940,"Wed May 14 13:42:06 +0000 2014"
466578615967449088,"london_cycling","@sanchia4europe Did you know only 24% Labour Local Election candidates support #Space4Cycling in Barking &amp; Dagenham? http://t.co/RSgQBx3Im8","polite","neutral","engaging",0,31952,7355,"Wed May 14 13:59:45 +0000 2014"
466578688939945984,"julie4nw","he European Parliament is currently leading an inquiry led by a Labour MEP into the NSA spying scandal","polite","neutral","broadcasting",0,2533,7375,"Wed May 14 14:00:02 +0000 2014"
466581834667917312,"Anothergreen",". @The_AntiStatist @BarryJWoods It must wait...until it is too late #ostrich #position","polite","negative","engaging",0,29617,10949,"Wed May 14 14:12:32 +0000 2014"
466583731210563584,"PeterCranie","@MattSellwood 8 days, 6 hours, 40 minutes... we are putting everything into it!","polite","neutral","engaging",0,3626,4623,"Wed May 14 14:20:04 +0000 2014"
466584511242043392,"DavidCoburnUKip","@BritishSceptic Yes an excellent summary of events - by any standard","polite","positive","engaging",0,18238,4565,"Wed May 14 14:23:10 +0000 2014"
466586098123411456,"gavtheukip","@IvorGrumble @DavidCoburnUKip on every day in the independence battle in Scotland","polite","neutral","engaging",0,7501,8845,"Wed May 14 14:29:29 +0000 2014"
466592327125848064,"rareliberty","UK libertarian leader on the cusp of victory - Meet Britain's Rand Paul: http://t.co/HftJ3VJUwj via @Rare @Nigel_Farage @MattPurple","polite","neutral","broadcasting",0,5009,49,"Wed May 14 14:54:14 +0000 2014"
466593805475778560,"julie4nw","Thanks to @mailout for asking me lots of hard questions about the arts in UK &amp; EU! You can read my answers here. http://t.co/vSxXUGuqP0 …","polite","neutral","broadcasting",0,14492,12426,"Wed May 14 15:00:06 +0000 2014"
466594314207117312,"deejayhome","@Nigel_Farage Rising by nearly 2k daily.... AWESOME.. But the flak is bad...keep your head down Nigel...next week it will be worse no doubt!","polite","positive","engaging",0,2775,51332,"Wed May 14 15:02:08 +0000 2014"
466595490591940608,"Molly4Europe","Ukip pressured me to take down a tweet: Michael Abberton on standing up to the UKIP bullies #EP2014  http://t.co/HuC9oWwRIT","polite","negative","engaging",0,15125,3500,"Wed May 14 15:06:48 +0000 2014"
466597888538464256,"antonyhook","@Nigrob1 @SarahLudfordMEP Why? I should think fact that UK is a parliamentary democracy not a referendum based democracy is main reason.","polite","neutral","engaging",0,240,5002,"Wed May 14 15:16:20 +0000 2014"
466598867715502080,"rockanroldie","@Molly4Europe There've been some PPBs lately that make UKIP look quite benign.","polite","negative","engaging",0,1027,4397,"Wed May 14 15:20:13 +0000 2014"
466599279356698624,"DebunkUKIPlies","@micklisterkrfc @paulnuttallukip @hopenothate Why did Farage shout down panelists on QT every time they mentioned UKIP domestic policy?","polite","neutral","engaging",0,1962,2283,"Wed May 14 15:21:51 +0000 2014"
466600097581510656,"AWAHStevens","Conservatives keen as ever to reward effort? Tax system flaws leave professionals paying 60 per cent - via @Telegraph http://t.co/bstXJ4x5Ba","polite","negative","broadcasting",0,186,1,"Wed May 14 15:25:06 +0000 2014"
466600390159777792,"HG54","@Anothergreen ""I love my kids"" infers that I don't love mine. Have you any idea why that makes me ANGRY? @BarryJWoods @RupertRead","polite","negative","engaging",0,810,888,"Wed May 14 15:26:16 +0000 2014"
466601481521864704,"SpencerPitfield","@ConMEPs @SyedKamall @MayorofLondon looks like a great campaigning day Syed - do hope all well with you.","polite","positive","engaging",0,4019,5176,"Wed May 14 15:30:36 +0000 2014"
466602524817227776,"Margaret_Simons","Great fun canvassing in Rayleigh with @vickyford. Ppl have concerns re Europe but appreciate Cons MP Mark Francois http://t.co/f4R6d490Gm","polite","positive","broadcasting",0,246,70,"Wed May 14 15:34:45 +0000 2014"
466602782464950272,"NSinclaireMEP","Door knocking in uttoxeter http://t.co/XCIeOm8FUq","polite","neutral","broadcasting",0,4121,1737,"Wed May 14 15:35:47 +0000 2014"
466607581822464000,"wwwcaatorguk","@Andrew_Duff_MEP Please will you pledge to take action against excessive corporate influence in the EU? http://t.co/in7FBrivGW #pforp","polite","neutral","engaging",0,15012,761,"Wed May 14 15:54:51 +0000 2014"
466609291072659456,"Stuart_Houston","@BritishDemocrat @Nigel_Farage @GerardBattenMEP must be the britainaphobes who are silent on everything but cartoons and stupid students","impolite","negative","engaging",0,442,340,"Wed May 14 16:01:38 +0000 2014"
466609725254021120,"BrianOtridge","@DianeUKIP is in town Friday night. Andover town, Guildhall, 7PM. Looks like being a full house. @UKIPNWHampshire event, but all welcome","polite","neutral","broadcasting",0,644,49,"Wed May 14 16:03:22 +0000 2014"
466612482422083584,"nellynelka","@Nigel_Farage http://t.co/cWvepzEdIj",NA,NA,NA,0,677,71,"Wed May 14 16:14:19 +0000 2014"
466617148363010048,"pippabartolotti","@TheHappySlapper @bricklanecoffee Bit of an own goal don't you think?","polite","negative","engaging",0,2873,553,"Wed May 14 16:32:52 +0000 2014"
466618795432636416,"jackbuckby","@KayleighRaquia The existence of ways of living is different to multiculturalism. Multiculturalism affects institutions not just individuals","polite","neutral","engaging",0,3694,1557,"Wed May 14 16:39:24 +0000 2014"
466618927486074880,"theaceofspuds","@SteveCarter001 @Yah_Reed  Well done..","polite","positive","engaging",0,2760,12666,"Wed May 14 16:39:56 +0000 2014"
466620763026780160,"Shinpad11","@bnp @nickgriffinmep taken to posting shit through letterboxes They've kindly given 3 reason for NOT voting for them! http://t.co/zkL08II9Jq","polite","negative","engaging",0,1164,4079,"Wed May 14 16:47:13 +0000 2014"
466621488632561664,"Molly4Europe","Green Party on highest general election percentage I can remember: 8% - up a full 5% since the last poll http://t.co/PIBmy5c4SL","polite","neutral","broadcasting",0,15125,3500,"Wed May 14 16:50:06 +0000 2014"
466622801550778368,"Stan_Hickey","@nickgriffinmep you're an embarrassment to the human race.","polite","negative","engaging",0,257,3165,"Wed May 14 16:55:19 +0000 2014"
466624981108260864,"Colbangers","@DavidCoburnUKip Mince.","polite","neutral","engaging",0,649,8173,"Wed May 14 17:03:59 +0000 2014"
466625008261812224,"DavidCoburnUKip","@garydunion @YIofficial You wont get Independence from Greens - Goodbye Westminster- Hello Mr van Rompuy","polite","neutral","engaging",0,18238,4565,"Wed May 14 17:04:06 +0000 2014"
466628045278040064,"BoxingKangaroo","@Tim_Aker @UKIP haha what about your mate #NifyNige? You're all thieves.   http://t.co/i1PcryXoNh  http://t.co/9emNx9ihHw","impolite","negative","engaging",0,494,460,"Wed May 14 17:16:10 +0000 2014"
466628052529971200,"Derek4Europe","Ready for the Save Our Services hustings in Edinburgh - wonder if any issues will be the same as the National Farmers Union...","polite","neutral","broadcasting",0,268,6,"Wed May 14 17:16:11 +0000 2014"
466629962406330368,"JohnHowarth1958","Gurdwara Sri Guru Singh Sabha #Slough. Respect for religious dress &amp; an inquiry into UK role in #Amritsar84 #EP2014 http://t.co/tVvvzcrZ2G","polite","neutral","broadcasting",0,1128,192,"Wed May 14 17:23:47 +0000 2014"
466631812446715904,"JC_W12","Here's my main reason for voting Ukip, @DanHannanMEP. Dave has betrayed Christians. EU is 2nd to this. http://t.co/IAp0WOJMcu","polite","negative","engaging",0,785,6639,"Wed May 14 17:31:08 +0000 2014"
466634900016476160,"SamiaBadani","@GoodallGiles @NicholasTyrone like I said before will the police pay him a visit/ lots of tweets need deleting","polite","negative","engaging",0,810,33,"Wed May 14 17:43:24 +0000 2014"
466635704353947648,"Lindylooz","OK - now Stagecoach take out a bus without telling anyone &amp; u hav 75min wait 4 the next 1 #publicservice?","polite","negative","broadcasting",0,2724,1296,"Wed May 14 17:46:36 +0000 2014"
466637538162384896,"CarperJones","@thetonyward @Bruciebabe @kilkeal @Nigel_Farage had to ban bruciebabe he wouldn't take my responses as an answer typical lefty troll","polite","negative","engaging",0,3739,53635,"Wed May 14 17:53:53 +0000 2014"
466640392876589056,"FionaRadic","Invitation to all candidates standing in Peterborough elections on 22nd.  Are you fully signed up to Twenty's Plenty? http://t.co/vUYRw86wcr","polite","neutral","broadcasting",188,1532,224,"Wed May 14 18:05:14 +0000 2014"
466650272845279232,"robjlinds","@ThePubChampion @FairDeal4Locals @HouseofCommons @CAMRA_Official @38_degrees Good luck guys!","polite","positive","engaging",0,908,1035,"Wed May 14 18:44:29 +0000 2014"
466650897158656000,"DrTommyTomescu","@FraserNelson Romanian and Bulgarian workers in the UK – reaction to official figures http://t.co/mNrBck8dr7 via @guardian","polite","neutral","engaging",0,145,2,"Wed May 14 18:46:58 +0000 2014"
466655958480203776,"lynneheal","@MargotLJParker @leicesterliz @Ed_Miliband with  exclamation  mark says it  all","polite","neutral","engaging",0,1036,100296,"Wed May 14 19:07:05 +0000 2014"
466657238396850176,"Aled_Glanogeu","@Carylwynjones  diolch am drefnu noson ddiddorol",NA,NA,NA,0,849,881,"Wed May 14 19:12:10 +0000 2014"
466657745979342848,"KatBoettge","@Anothergreen @DavidDurant @DebbieHyde7 Thanks!","polite","positive","engaging",0,1595,713,"Wed May 14 19:14:11 +0000 2014"
466661510186803200,"ExtraBold","@LouiseShawLD Hard to tell. May just be exploiting high transaction costs / poor information in marketplace.","polite","neutral","engaging",0,1961,846,"Wed May 14 19:29:08 +0000 2014"
466664691658665984,"distalgesic","@DavidCoburnUKip @freemycatfish @Sneekyboy @psflaps @dharmabum013 No we weren't. http://t.co/81AiTx0vBG","polite","neutral","engaging",0,635,1026,"Wed May 14 19:41:47 +0000 2014"
466668159554953216,"suzanneshine","@sososoph This group is not a representation of all Christians and handing out Bibles in Mosques is not acceptable. Must be challenged.","polite","neutral","engaging",0,5896,23922,"Wed May 14 19:55:34 +0000 2014"
466669284018503680,"shales73","'Ukip's divisive politics are driving voters to Greens' says party leader Natalie Bennett (via @daily_express) http://t.co/N6d9Az0VVv","polite","neutral","broadcasting",0,664,28981,"Wed May 14 20:00:02 +0000 2014"
466670060753682432,"Anothergreen",". @HarryWingfield great stuff, economics is often naive but lump of labour fallacy is worth discussing &amp;yes more fear than analysis on topic","polite","neutral","engaging",0,29617,10949,"Wed May 14 20:03:07 +0000 2014"
466672392417574912,"greenknight49",".@natalieben Housing needed ""for the common good, rather than for the profits of bankers, speculators and developers"" http://t.co/67ltNr4uqG","polite","neutral","broadcasting",19,2327,54913,"Wed May 14 20:12:23 +0000 2014"
466672718461820928,"George1408","@RogerHelmerMEP @mkpdavies You have my very best wishes Roger.","polite","positive","engaging",0,380,2638,"Wed May 14 20:13:41 +0000 2014"
466673519456436224,"Angel4theNorth","@Liam_Beattie it was a gorgeous day with loads of positive response on the doorsteps. We're pulling out all the stops :-)","polite","positive","engaging",0,707,287,"Wed May 14 20:16:52 +0000 2014"
466673558375383040,"CynicalCid79","@72holes @Nigel_Farage it's ok thanks UKIP have enough dicks to be going on!","impolite","negative","engaging",0,132,769,"Wed May 14 20:17:01 +0000 2014"
466673716794232832,"Reflexmaternity","Pls can you tell me your stance on complementary &amp; alternative medicine @ClareMMoody #reflexologyhour","polite","neutral","engaging",0,675,207,"Wed May 14 20:17:39 +0000 2014"
466677698518351872,"NSinclaireMEP","@DavidJames901 around lunch time but will keep twitter updated on where I am","polite","neutral","engaging",0,4121,1737,"Wed May 14 20:33:28 +0000 2014"
466679359093612544,"NSinclaireMEP","@davedj7 brilliant :-)","polite","positive","engaging",0,4121,1737,"Wed May 14 20:40:04 +0000 2014"
466682174956404736,"PaulBrannenNE","Voted by postal vote today for @PaulBrannenNE &amp; @Jude_KD &amp; @jayne_shotton.  Always a bit odd voting for oneself. http://t.co/sNthgCoAbO","polite","neutral","broadcasting",0,5013,96,"Wed May 14 20:51:15 +0000 2014"
466683768506286080,"PhilipWalters9","@RedHotSquirrel @richardcalhoun @EUEXIT @SuzanneEvans1 @Nigel_Farage My Point - saying coalition now props him up I won't vote for that","polite","neutral","engaging",0,2616,41278,"Wed May 14 20:57:35 +0000 2014"
466684730352861184,"Cllr_JaneBrophy","Arrogance over #sleep need. Cancer, heart disease, type-2 #diabetes, infections and #obesity linked to reduced sleep. http://t.co/brtMrT24OF",NA,NA,NA,0,3240,4738,"Wed May 14 21:01:24 +0000 2014"
466685844502245376,"Voltairesbeast","@pperrin @Nigel_Farage What would a ref be worth with him&gt; Get wrong vote do it again like Ireland.","polite","negative","engaging",0,398,4235,"Wed May 14 21:05:50 +0000 2014"
466686467394510848,"DigitalNorwich","@markereiraguyer see my league table of euro candidates who use digital channels, you're in it! http://t.co/Xo6H0bFkS3","polite","neutral","engaging",0,41,16,"Wed May 14 21:08:19 +0000 2014"
466688317514592256,"Anothergreen","@CrillyBobc @ReallyDave101 @dr_wood_wca @TheGreenParty proportional representation for the European elections and labour need to move left!","polite","neutral","engaging",0,29617,10949,"Wed May 14 21:15:40 +0000 2014"
466691753467449344,"labourgeorgia","@SallyLongford @cllrsamwebster @LindaWoodings it's always good fun in WELA!","polite","positive","engaging",0,1123,3764,"Wed May 14 21:29:19 +0000 2014"
466694636506202112,"IainMcGill","@paulhutcheon it was my last one for this campaign, short of a special service in Lochgelly Baptist on Sunday evening. @IanDuncan2014 may?","polite","neutral","engaging",0,5102,543,"Wed May 14 21:40:46 +0000 2014"
466696269004816384,"ReneKinzett","@GoodallGiles @antonyhook @UKLabour it was meant to be a local election #ppb!","polite","neutral","engaging",0,2239,1472,"Wed May 14 21:47:15 +0000 2014"
466699402821001216,"IainMcGill","Wow - the @RealMacKaySTV earning his money tonight on @ScotlandTonight with the barry wrestlers! #scotnight http://t.co/CwyRX49k5X","polite","neutral","broadcasting",0,5102,543,"Wed May 14 21:59:43 +0000 2014"
466700670209245184,"Stephen_Gash","@SteveUncles I have an account. @EnglishGoose @EnglishVoice","polite","neutral","engaging",0,3247,1282,"Wed May 14 22:04:45 +0000 2014"
466703291863560192,"jonathanfryer","@Besparmakmedia We both write about Turkey and MENA affairs, that's why","polite","neutral","engaging",0,10704,3531,"Wed May 14 22:15:10 +0000 2014"
466704617666252800,"peter_wragg","@lolkirkwood @RichardC2014 @shelaghfinlay @brusselslabour",NA,NA,NA,0,34,4,"Wed May 14 22:20:26 +0000 2014"
466714204712730624,"julie4nw","Check out the EU Youth Event which took place last w'end. YP are the future so VIP they engage in European issues http://t.co/vjFoX2FOyg","polite","neutral","broadcasting",0,14492,12426,"Wed May 14 22:58:32 +0000 2014"
466798313220870144,"GawainTowler","@BasBarraclough @MargotLJParker @guardian the point being made is they are doing so more than the other parties","polite","neutral","engaging",0,8436,229,"Thu May 15 04:32:45 +0000 2014"
466814004237971456,"davenellist","Can we reach 500 volunteers by 1pm using Thunderclap to ask for votes for #TUSC next Thurs - could you help?  http://t.co/O57cv9iOtP PRT","polite","neutral","broadcasting",0,12076,4896,"Thu May 15 05:35:06 +0000 2014"
